objid,u,g,r,i,z,class,ug,gr,ri,iz
1.23765e+18,17.25154,16.34165,16.04269,15.948179999999999,15.915,STAR,0.9098899999999972,0.298960000000001,0.09451000000000143,0.033179999999999765
1.23765e+18,17.46699,15.836179999999999,15.09113,14.709029999999998,14.41906,GALAXY,1.6308100000000003,0.7450499999999991,0.3821000000000012,0.2899699999999985
1.23765e+18,18.26551,16.91226,16.48943,16.25593,16.258960000000002,GALAXY,1.3532499999999992,0.42283000000000115,0.23349999999999937,-0.0030300000000025307
1.23765e+18,18.16765,17.145429999999998,16.84514,16.59998,16.501260000000002,GALAXY,1.0222200000000008,0.30028999999999684,0.24516000000000204,0.09871999999999659
1.23765e+18,19.45983,19.09553,19.00929,19.06094,19.1487,GALAXY,0.36430000000000007,0.0862400000000001,-0.05164999999999864,-0.08776000000000295
1.23765e+18,18.91253,17.53665,16.81467,16.43992,16.18453,GALAXY,1.3758799999999987,0.7219800000000021,0.3747499999999988,0.255390000000002
1.23765e+18,18.78527,17.45561,16.79129,16.45744,16.23732,GALAXY,1.3296600000000005,0.66432,0.33385000000000176,0.22011999999999787
1.23765e+18,19.5887,18.3139,17.74969,17.43273,17.20918,GALAXY,1.274799999999999,0.5642099999999992,0.3169600000000017,0.22354999999999947
1.23765e+18,17.723689999999998,16.487370000000002,16.02161,15.75816,15.588770000000002,GALAXY,1.2363199999999956,0.46576000000000306,0.26344999999999885,0.16938999999999815
1.23765e+18,18.426560000000002,17.55141,17.27364,17.18111,17.1724,STAR,0.8751500000000014,0.2777700000000003,0.09253,0.008710000000000662
1.23765e+18,19.0191,17.16872,16.23676,15.801420000000002,15.4578,GALAXY,1.8503800000000012,0.9319600000000001,0.4353399999999983,0.34362000000000137
1.23765e+18,19.48646,18.20557,17.560579999999998,17.21479,16.92885,GALAXY,1.2808899999999994,0.6449900000000035,0.3457899999999974,0.2859400000000001
1.23765e+18,19.549120000000002,18.675910000000002,18.4398,18.367279999999997,18.36438,STAR,0.8732100000000003,0.23611000000000004,0.07252000000000436,0.002899999999996794
1.23765e+18,19.12189,18.10081,17.61394,17.233079999999998,17.09072,GALAXY,1.0210800000000013,0.4868699999999997,0.380860000000002,0.1423599999999965
1.23765e+18,19.55624,18.19258,17.45615,17.030520000000003,16.772779999999997,GALAXY,1.3636599999999994,0.7364299999999986,0.4256299999999982,0.2577400000000054
1.23765e+18,18.76558,17.513070000000003,16.950860000000002,16.61562,16.4072,GALAXY,1.2525099999999973,0.5622100000000003,0.3352400000000024,0.20842000000000027
1.23765e+18,18.87387,17.62013,17.0757,16.73682,16.51681,GALAXY,1.2537400000000005,0.5444299999999984,0.3388799999999996,0.22001000000000204
1.23765e+18,17.87932,16.05718,15.2256,14.8198,14.54504,GALAXY,1.822140000000001,0.8315799999999989,0.4057999999999993,0.27476000000000056
1.23765e+18,19.32017,18.12669,17.4975,17.08651,16.87969,GALAXY,1.193480000000001,0.6291900000000012,0.4109899999999982,0.20682000000000045
1.23765e+18,18.66327,17.222,16.54503,16.16945,15.94752,GALAXY,1.4412699999999994,0.6769700000000007,0.37557999999999936,0.2219300000000004
1.23765e+18,19.2575,17.647000000000002,17.07975,16.697370000000003,16.66098,GALAXY,1.6104999999999983,0.5672500000000014,0.3823799999999977,0.03639000000000436
1.23765e+18,18.31249,17.107860000000002,16.69595,16.54779,16.47721,STAR,1.204629999999998,0.41191000000000244,0.14816000000000074,0.07057999999999964
1.23765e+18,18.9873,17.80937,17.3892,17.141170000000002,17.10521,GALAXY,1.17793,0.4201700000000024,0.24802999999999642,0.03596000000000288
1.23765e+18,17.78824,16.590320000000002,16.34842,16.254620000000003,16.217679999999998,STAR,1.1979199999999963,0.24190000000000111,0.09379999999999811,0.03694000000000486
1.23765e+18,19.21005,18.06578,17.670679999999997,17.523,17.47663,STAR,1.1442699999999988,0.3951000000000029,0.1476799999999976,0.04636999999999958
1.23765e+18,18.21765,17.10587,16.66838,16.433629999999997,16.253339999999998,GALAXY,1.1117799999999995,0.4374900000000004,0.2347500000000018,0.1802899999999994
1.23765e+18,18.9919,17.70668,17.19165,16.85122,16.669710000000002,GALAXY,1.2852200000000025,0.5150299999999994,0.3404299999999978,0.1815099999999994
1.23765e+18,19.201929999999997,17.556820000000002,16.679579999999998,16.22873,15.91424,GALAXY,1.6451099999999954,0.877240000000004,0.4508499999999991,0.31448999999999927
1.23765e+18,19.003970000000002,17.46871,16.64787,16.23167,15.96335,GALAXY,1.535260000000001,0.8208400000000005,0.4161999999999999,0.268320000000001
1.23765e+18,19.55487,17.72117,16.78373,16.37285,16.06997,GALAXY,1.8337000000000003,0.9374400000000023,0.4108799999999988,0.30287999999999826
1.23765e+18,19.496979999999997,18.16798,17.59831,17.287760000000002,17.277910000000002,GALAXY,1.328999999999997,0.5696699999999986,0.3105499999999992,0.009850000000000136
1.23765e+18,18.69799,16.751379999999997,15.83823,15.412510000000001,15.096179999999999,GALAXY,1.9466100000000033,0.9131499999999981,0.4257199999999983,0.31633000000000244
1.23765e+18,19.35299,17.37898,16.49791,16.06494,15.779029999999999,GALAXY,1.9740099999999998,0.8810699999999976,0.43297000000000097,0.2859100000000012
1.23765e+18,17.25446,16.001929999999998,15.55906,15.385929999999998,15.392970000000002,STAR,1.2525300000000037,0.44286999999999743,0.17313000000000223,-0.007040000000003488
1.23765e+18,19.43177,18.43218,18.023329999999998,17.844379999999997,17.82401,STAR,0.9995900000000013,0.40885000000000105,0.1789500000000004,0.020369999999996224
1.23765e+18,18.528170000000003,16.73893,15.85666,15.43559,15.12555,GALAXY,1.789240000000003,0.8822700000000001,0.4210700000000003,0.310039999999999
1.23765e+18,18.78977,16.98141,16.16851,15.7957,15.495989999999999,GALAXY,1.8083600000000004,0.8128999999999991,0.3728100000000012,0.29971000000000103
1.23765e+18,19.24794,17.61724,16.82268,16.385170000000002,16.07899,GALAXY,1.630700000000001,0.7945600000000006,0.43750999999999607,0.30618000000000123
1.23765e+18,18.34676,17.20784,16.688779999999998,16.34724,16.180999999999997,GALAXY,1.1389199999999988,0.5190600000000032,0.3415399999999984,0.16624000000000194
1.23765e+18,19.15683,17.80305,17.04962,16.68003,16.43683,GALAXY,1.3537800000000004,0.753429999999998,0.3695900000000023,0.24319999999999808
1.23765e+18,19.111420000000003,17.60132,16.74212,16.29927,15.92593,GALAXY,1.5101000000000013,0.8592000000000013,0.44284999999999997,0.37334000000000067
1.23765e+18,18.88416,17.314239999999998,16.35932,15.87062,15.54023,GALAXY,1.5699200000000033,0.9549199999999978,0.4886999999999997,0.3303900000000013
1.23765e+18,16.48919,15.32461,14.785620000000002,14.5512,14.42815,STAR,1.1645800000000008,0.5389899999999983,0.23442000000000185,0.12304999999999922
1.23765e+18,17.54889,15.744860000000001,15.14439,14.97919,14.90206,STAR,1.8040299999999991,0.6004700000000014,0.16520000000000046,0.07712999999999859
1.23765e+18,15.19925,14.13025,13.83895,13.740829999999999,13.73634,STAR,1.068999999999999,0.29129999999999967,0.09812000000000154,0.004489999999998773
1.23765e+18,16.99109,16.04189,15.78333,15.651470000000002,15.64378,STAR,0.9492000000000012,0.25855999999999923,0.13185999999999787,0.007690000000001973
1.23765e+18,16.62379,15.06841,14.51326,14.3314,14.2496,STAR,1.5553799999999995,0.5551499999999994,0.18186000000000035,0.0818000000000012
1.23765e+18,17.163529999999998,15.521279999999999,14.91332,14.73029,14.63597,STAR,1.6422499999999989,0.6079599999999985,0.18303000000000047,0.09431999999999974
1.23765e+18,17.69653,15.97289,15.311979999999998,15.06841,14.93539,STAR,1.7236399999999996,0.6609100000000012,0.2435699999999983,0.13302000000000014
1.23765e+18,17.90038,16.57068,16.05404,15.846929999999999,15.750129999999999,STAR,1.329699999999999,0.5166399999999989,0.2071100000000019,0.0968
1.23765e+18,19.254360000000002,17.88806,17.36266,17.15906,17.09396,STAR,1.3663000000000025,0.5253999999999976,0.20360000000000156,0.06510000000000105
1.23765e+18,19.45129,18.2881,17.79475,17.59236,17.53061,STAR,1.1631900000000002,0.4933499999999995,0.20239000000000118,0.06174999999999997
1.23765e+18,17.71086,16.61384,16.56522,16.58661,16.65069,STAR,1.0970200000000006,0.048619999999999663,-0.021390000000000242,-0.06408000000000058
1.23765e+18,18.68084,17.95865,17.72439,17.46521,17.583479999999998,GALAXY,0.7221900000000012,0.23425999999999902,0.25918000000000063,-0.11826999999999899
1.23765e+18,18.82832,17.3785,16.83033,16.62831,16.54322,STAR,1.4498200000000026,0.5481699999999989,0.20202000000000098,0.08508999999999745
1.23765e+18,19.49271,17.781760000000002,16.99598,16.64082,16.34531,GALAXY,1.7109499999999969,0.7857800000000026,0.3551599999999979,0.29551000000000016
1.23765e+18,18.62902,17.72713,17.35122,17.0447,16.99721,GALAXY,0.9018900000000016,0.3759099999999975,0.30652000000000257,0.04748999999999981
1.23765e+18,12.98897,13.71016,13.31439,13.247229999999998,12.7359,STAR,-0.72119,0.3957700000000006,0.06716000000000122,0.5113299999999974
1.23765e+18,19.46947,18.40675,18.27509,18.294439999999998,18.2731,STAR,1.0627200000000023,0.1316600000000001,-0.019349999999999312,0.021339999999998582
1.23765e+18,18.305020000000003,17.90634,18.127010000000002,18.37335,18.64885,STAR,0.39868000000000237,-0.22067000000000192,-0.24633999999999645,-0.27550000000000097
1.23765e+18,18.76865,16.990779999999997,16.10868,15.656329999999999,15.324229999999998,GALAXY,1.7778700000000036,0.8820999999999977,0.4523500000000009,0.3321000000000005
1.23765e+18,19.49669,18.03998,17.2567,16.82616,16.53289,GALAXY,1.456710000000001,0.7832800000000013,0.43053999999999704,0.29327000000000325
1.23765e+18,19.1609,17.783360000000002,17.011429999999997,16.61149,16.32996,GALAXY,1.3775399999999998,0.7719300000000047,0.3999399999999973,0.28153000000000006
1.23765e+18,18.81871,18.68515,18.826729999999998,18.94193,19.1008,GALAXY,0.13355999999999923,-0.1415799999999976,-0.11520000000000152,-0.1588700000000003
1.23765e+18,18.97502,17.900479999999998,17.51716,17.39698,17.33985,STAR,1.0745400000000025,0.38331999999999766,0.12018000000000129,0.05713000000000079
1.23765e+18,18.4651,16.9632,16.153170000000003,15.70835,15.372829999999999,GALAXY,1.5018999999999991,0.8100299999999976,0.44482000000000355,0.3355200000000007
1.23765e+18,17.55195,15.62631,14.75249,14.350570000000001,14.0335,GALAXY,1.9256400000000014,0.8738200000000003,0.4019199999999987,0.3170700000000011
1.23765e+18,19.14099,18.20092,17.921039999999998,17.84542,17.78993,STAR,0.9400699999999986,0.2798800000000021,0.07561999999999713,0.05549000000000248
1.23765e+18,16.459629999999997,15.63514,15.30915,15.089620000000002,14.908420000000001,GALAXY,0.8244899999999973,0.3259899999999991,0.2195299999999989,0.18120000000000047
1.23765e+18,16.79147,15.65916,15.214770000000001,14.98608,14.8369,GALAXY,1.1323100000000004,0.4443899999999985,0.22869000000000206,0.14917999999999942
1.23765e+18,19.448079999999997,18.07089,17.4257,17.06341,16.949679999999997,GALAXY,1.3771899999999988,0.6451899999999995,0.362289999999998,0.11373000000000388
1.23765e+18,19.509629999999998,17.42964,16.28796,15.83125,15.4843,GALAXY,2.0799899999999987,1.1416799999999974,0.45671000000000106,0.3469500000000014
1.23765e+18,18.366239999999998,16.746029999999998,15.8965,15.51281,15.227789999999999,GALAXY,1.6202100000000002,0.8495299999999979,0.38368999999999964,0.28502000000000116
1.23765e+18,19.34844,18.17183,17.565379999999998,17.1681,16.95675,GALAXY,1.1766100000000002,0.6064500000000024,0.3972799999999985,0.21134999999999948
1.23765e+18,19.50177,17.57112,16.58219,16.148220000000002,15.824000000000002,GALAXY,1.93065,0.9889299999999999,0.43396999999999863,0.3242200000000004
1.23765e+18,19.48564,18.40632,17.78021,17.40439,17.177570000000003,GALAXY,1.0793199999999992,0.6261100000000006,0.37582000000000093,0.22681999999999647
1.23765e+18,18.649739999999998,16.600479999999997,15.59794,15.182929999999999,14.818710000000001,GALAXY,2.0492600000000003,1.002539999999998,0.41501000000000055,0.36421999999999777
1.23765e+18,18.76308,17.140079999999998,16.31555,15.909170000000001,15.61829,GALAXY,1.623000000000001,0.8245299999999958,0.4063800000000004,0.29088000000000136
1.23765e+18,19.09992,17.195339999999998,16.2437,15.814470000000002,15.48754,GALAXY,1.9045800000000028,0.9516399999999976,0.42922999999999867,0.3269300000000026
1.23765e+18,18.815379999999998,17.45619,16.8261,16.421870000000002,16.15619,GALAXY,1.3591899999999981,0.6300899999999992,0.4042299999999983,0.26568000000000325
1.23765e+18,18.37194,16.43596,15.51614,15.06265,14.75283,STAR,1.9359799999999971,0.9198200000000014,0.4534900000000004,0.3098200000000002
1.23765e+18,18.682579999999998,17.28132,16.49697,16.07323,15.755020000000002,GALAXY,1.401259999999997,0.7843499999999999,0.4237400000000022,0.318209999999997
1.23765e+18,18.95156,17.7361,17.191670000000002,16.8622,16.6468,GALAXY,1.2154600000000002,0.5444299999999984,0.3294700000000006,0.21540000000000248
1.23765e+18,18.70457,17.78596,17.50058,17.391939999999998,17.35751,STAR,0.918610000000001,0.28537999999999997,0.10864000000000118,0.03442999999999685
1.23765e+18,19.3174,17.359189999999998,16.424429999999997,15.98961,15.664060000000001,GALAXY,1.9582100000000011,0.9347600000000007,0.43481999999999665,0.3255499999999998
1.23765e+18,17.77552,16.06083,15.37059,15.02544,14.790939999999999,GALAXY,1.714690000000001,0.6902399999999993,0.3451500000000003,0.2345000000000006
1.23765e+18,18.96651,17.5751,16.89927,16.53996,16.28453,GALAXY,1.3914100000000005,0.6758299999999977,0.3593100000000007,0.2554300000000005
1.23765e+18,19.2083,17.45006,16.64809,16.26727,15.96527,GALAXY,1.7582400000000007,0.8019700000000007,0.38081999999999994,0.3019999999999996
1.23765e+18,19.45954,18.12787,17.55036,17.20251,16.98372,GALAXY,1.331669999999999,0.5775100000000002,0.3478500000000011,0.21878999999999849
1.23765e+18,18.929129999999997,17.49515,16.87735,16.56174,16.37619,GALAXY,1.4339799999999983,0.617799999999999,0.3156099999999995,0.18554999999999922
1.23765e+18,18.83621,17.060370000000002,16.24235,15.837370000000002,15.560329999999999,GALAXY,1.7758399999999988,0.8180200000000042,0.40497999999999656,0.27704000000000306
1.23765e+18,18.17829,16.20338,15.244229999999998,14.78544,14.426739999999999,GALAXY,1.9749100000000013,0.9591500000000011,0.4587899999999987,0.3587000000000007
1.23765e+18,17.51768,15.3072,14.28938,13.841320000000001,13.49325,GALAXY,2.2104799999999987,1.0178200000000004,0.4480599999999981,0.34807000000000166
1.23765e+18,19.05283,17.0855,16.14184,15.72749,15.390670000000002,GALAXY,1.9673300000000005,0.9436600000000013,0.4143499999999989,0.3368199999999977
1.23765e+18,19.31444,17.28304,16.34906,15.9247,15.620339999999999,GALAXY,2.0314000000000014,0.9339799999999983,0.42436000000000185,0.30436000000000085
1.23765e+18,19.27824,18.43648,18.13632,18.01538,17.98311,STAR,0.8417600000000007,0.3001599999999982,0.12094000000000094,0.032270000000000465
1.23765e+18,18.81835,16.928810000000002,16.01003,15.60394,15.281670000000002,GALAXY,1.8895399999999967,0.9187800000000017,0.40609000000000073,0.32226999999999784
1.23765e+18,18.8962,16.92805,15.96817,15.5364,15.19162,GALAXY,1.9681500000000014,0.9598799999999983,0.4317700000000002,0.3447800000000001
1.23765e+18,18.61476,16.828470000000003,15.86708,15.40661,15.027679999999998,GALAXY,1.7862899999999975,0.9613900000000033,0.46046999999999905,0.3789300000000022
1.23765e+18,19.51884,17.69762,16.85454,16.46291,16.18648,GALAXY,1.8212200000000003,0.8430800000000005,0.39162999999999926,0.2764300000000013
1.23765e+18,18.770870000000002,16.96718,16.04727,15.6173,15.279929999999998,GALAXY,1.8036900000000031,0.919909999999998,0.42997000000000085,0.3373700000000017
1.23765e+18,19.05558,17.53906,17.29121,16.76685,16.39926,GALAXY,1.5165199999999999,0.24784999999999968,0.5243599999999979,0.36758999999999986
1.23765e+18,19.57368,17.58176,16.57175,16.06547,15.66514,GALAXY,1.9919200000000004,1.0100099999999976,0.5062800000000003,0.4003300000000021
1.23765e+18,19.154429999999998,17.953870000000002,17.262970000000003,16.85501,16.56251,GALAXY,1.2005599999999959,0.6908999999999992,0.40796000000000276,0.2925000000000004
1.23765e+18,19.4331,18.00735,17.13138,16.67826,16.40356,GALAXY,1.4257500000000007,0.8759699999999988,0.4531199999999984,0.27470000000000283
1.23765e+18,18.97496,17.74271,17.21593,16.90217,16.84168,GALAXY,1.2322500000000005,0.5267799999999987,0.3137599999999985,0.06049000000000149
1.23765e+18,19.49543,17.61883,16.71208,16.298389999999998,15.973320000000001,GALAXY,1.8765999999999998,0.9067499999999988,0.41369000000000256,0.32506999999999664
1.23765e+18,19.52382,17.78293,16.72569,16.263579999999997,15.938379999999999,GALAXY,1.7408900000000003,1.0572400000000002,0.4621100000000027,0.3251999999999988
1.23765e+18,18.08484,17.08117,16.76986,16.49814,16.42142,GALAXY,1.0036699999999996,0.31130999999999887,0.27172000000000196,0.07671999999999812
1.23765e+18,18.67561,17.848110000000002,17.645129999999998,17.366220000000002,17.367810000000002,GALAXY,0.827499999999997,0.2029800000000037,0.2789099999999962,-0.0015900000000002024
1.23765e+18,19.55704,18.261129999999998,17.68119,17.4512,17.30745,STAR,1.2959100000000028,0.579939999999997,0.2299900000000008,0.1437500000000007
1.23765e+18,18.375429999999998,16.40597,15.61085,15.33451,15.201279999999999,STAR,1.969459999999998,0.7951200000000007,0.27633999999999936,0.13323000000000107
1.23765e+18,18.92172,17.546670000000002,17.06709,16.87935,16.813779999999998,STAR,1.375049999999998,0.4795800000000021,0.18774000000000157,0.06557000000000102
1.23765e+18,19.10523,17.62688,16.82174,16.4338,16.14017,GALAXY,1.478349999999999,0.8051400000000015,0.38793999999999684,0.2936300000000003
1.23765e+18,18.65417,17.13189,16.1798,15.73889,15.400839999999999,GALAXY,1.522280000000002,0.9520899999999983,0.4409100000000006,0.33805000000000085
1.23765e+18,19.522029999999997,17.68594,16.733520000000002,16.3466,16.033379999999998,GALAXY,1.8360899999999987,0.9524199999999965,0.3869200000000035,0.31322000000000116
1.23765e+18,18.365370000000002,16.34804,15.38215,14.87129,14.422360000000001,GALAXY,2.017330000000001,0.9658900000000017,0.5108599999999992,0.44892999999999894
1.23765e+18,18.78801,17.241020000000002,16.49775,16.09626,15.73831,GALAXY,1.5469899999999974,0.7432700000000025,0.401489999999999,0.35795000000000066
1.23765e+18,18.92181,17.3422,16.46107,16.00564,15.66032,GALAXY,1.5796100000000024,0.8811299999999989,0.4554299999999998,0.3453199999999992
1.23765e+18,17.8359,17.249470000000002,17.41968,17.20375,17.31092,GALAXY,0.5864299999999965,-0.1702099999999973,0.21593000000000018,-0.10716999999999999
1.23765e+18,19.170070000000003,17.91998,17.445829999999997,17.12513,17.02967,GALAXY,1.2500900000000037,0.4741500000000016,0.32069999999999865,0.09545999999999921
1.23765e+18,19.31457,18.18904,17.63578,17.35308,17.17476,GALAXY,1.1255300000000013,0.5532599999999981,0.28270000000000195,0.17831999999999937
1.23765e+18,19.15857,18.1008,17.563670000000002,17.25853,17.06281,GALAXY,1.0577700000000014,0.5371299999999977,0.3051400000000015,0.19572000000000145
1.23765e+18,19.234460000000002,18.14108,17.59905,17.31223,17.13455,GALAXY,1.0933800000000033,0.5420300000000005,0.28681999999999874,0.17767999999999873
1.23765e+18,19.453470000000003,17.58782,16.66571,16.25929,15.948379999999998,GALAXY,1.8656500000000023,0.92211,0.40642000000000067,0.3109100000000016
1.23765e+18,19.34769,18.451710000000002,18.2128,18.10501,18.08626,STAR,0.895979999999998,0.23891000000000062,0.10779000000000138,0.01875000000000071
1.23765e+18,18.072229999999998,17.22937,16.9836,16.8995,16.85815,STAR,0.8428599999999982,0.24577000000000027,0.0840999999999994,0.04135000000000133
1.23765e+18,18.07506,17.18504,16.82081,16.67946,16.62721,STAR,0.8900199999999998,0.36422999999999917,0.14135000000000275,0.05224999999999724
1.23765e+18,18.86896,18.42886,18.71862,18.97929,19.05584,STAR,0.44010000000000105,-0.28976000000000113,-0.2606699999999975,-0.076550000000001
1.23765e+18,19.1616,17.338520000000003,16.35506,15.93232,15.599789999999999,GALAXY,1.8230799999999974,0.9834600000000009,0.422740000000001,0.332530000000002
1.23765e+18,17.63456,16.802529999999997,16.53905,16.446170000000002,16.44536,STAR,0.8320300000000032,0.2634799999999977,0.09287999999999741,0.0008100000000013097
1.23765e+18,19.36785,17.56621,16.630229999999997,16.12561,15.72535,GALAXY,1.801639999999999,0.9359800000000043,0.5046199999999956,0.40026000000000117
1.23765e+18,19.42726,17.94634,17.09915,16.64263,16.31046,GALAXY,1.4809200000000011,0.8471899999999977,0.45652000000000115,0.3321700000000014
1.23765e+18,17.68753,16.79714,16.52698,16.43245,16.4122,STAR,0.89039,0.2701600000000006,0.09452999999999889,0.020250000000000767
1.23765e+18,18.72515,17.378,16.72772,16.366310000000002,16.163729999999997,GALAXY,1.3471499999999992,0.6502799999999986,0.36140999999999934,0.20258000000000465
1.23765e+18,19.13782,18.21281,17.789720000000003,17.51737,17.33399,GALAXY,0.9250100000000003,0.4230899999999984,0.272350000000003,0.18337999999999965
1.23765e+18,17.55794,16.11225,15.453610000000001,14.93232,14.657520000000002,GALAXY,1.445689999999999,0.6586399999999983,0.5212900000000005,0.27479999999999905
1.23765e+18,17.23248,15.871039999999999,15.31817,14.907179999999999,14.570079999999999,GALAXY,1.36144,0.5528699999999986,0.41099000000000174,0.3370999999999995
1.23765e+18,19.502470000000002,17.81214,16.75815,16.28518,15.872910000000001,GALAXY,1.690330000000003,1.0539899999999989,0.4729700000000001,0.41226999999999947
1.23765e+18,18.739729999999998,17.19148,16.31186,15.89451,15.59012,GALAXY,1.5482499999999995,0.8796199999999992,0.417349999999999,0.3043899999999997
1.23765e+18,18.90212,18.01943,17.753339999999998,17.6595,17.67067,STAR,0.8826900000000002,0.26609000000000194,0.09383999999999659,-0.011169999999999902
1.23765e+18,19.061770000000003,17.521539999999998,16.76494,16.31607,16.01051,GALAXY,1.5402300000000047,0.7565999999999988,0.44886999999999944,0.30555999999999983
1.23765e+18,19.13469,17.755370000000003,17.0602,16.65866,16.384120000000003,GALAXY,1.3793199999999963,0.6951700000000045,0.4015399999999971,0.27453999999999823
1.23765e+18,16.1551,15.2993,15.10979,15.022470000000002,15.005429999999999,GALAXY,0.8558000000000003,0.1895100000000003,0.08731999999999829,0.017040000000003275
1.23765e+18,17.91455,16.94787,16.676820000000003,16.59072,16.54666,STAR,0.9666799999999967,0.2710499999999989,0.08610000000000184,0.044060000000001764
1.23765e+18,17.442520000000002,16.301479999999998,15.84925,15.5115,15.290410000000001,GALAXY,1.1410400000000038,0.45222999999999836,0.3377499999999998,0.22108999999999845
1.23765e+18,18.734,18.5895,18.64866,18.758760000000002,18.87292,GALAXY,0.14450000000000074,-0.05915999999999855,-0.11010000000000275,-0.11415999999999826
1.23765e+18,19.31898,17.995739999999998,17.33982,16.917379999999998,16.67706,GALAXY,1.323240000000002,0.6559199999999983,0.4224400000000017,0.24031999999999698
1.23765e+18,19.36909,17.6016,16.67631,16.24531,15.906410000000001,GALAXY,1.7674899999999987,0.9252900000000004,0.43100000000000094,0.33889999999999887
1.23765e+18,18.6008,16.80218,15.974779999999999,15.583829999999999,15.277320000000001,GALAXY,1.7986199999999997,0.8274000000000008,0.39095000000000013,0.3065099999999976
1.23765e+18,18.52812,17.06691,16.37496,16.00078,15.755220000000001,GALAXY,1.4612100000000012,0.6919499999999985,0.3741800000000026,0.24555999999999756
1.23765e+18,19.58128,17.561329999999998,16.555670000000003,16.13891,15.765839999999999,GALAXY,2.0199500000000015,1.0056599999999953,0.41676000000000357,0.37307000000000023
1.23765e+18,19.5999,17.75386,16.77506,16.37504,16.04082,GALAXY,1.8460400000000021,0.9787999999999997,0.4000200000000014,0.3342199999999984
1.23765e+18,18.51454,16.51536,15.57081,15.14489,14.783710000000001,GALAXY,1.999179999999999,0.9445500000000013,0.42591999999999963,0.36117999999999917
1.23765e+18,19.424570000000003,17.6649,16.7566,16.322110000000002,15.97918,GALAXY,1.7596700000000034,0.9083000000000006,0.4344899999999967,0.3429300000000026
1.23765e+18,18.45356,17.06661,16.46738,16.11402,15.98683,GALAXY,1.3869499999999988,0.5992300000000021,0.35335999999999856,0.12719000000000058
1.23765e+18,19.3527,17.82206,16.87237,16.42537,16.13884,GALAXY,1.5306399999999982,0.9496900000000004,0.4469999999999992,0.2865300000000026
1.23765e+18,18.8952,17.66535,17.12782,16.78353,16.592779999999998,GALAXY,1.229849999999999,0.5375300000000003,0.3442900000000009,0.1907500000000013
1.23765e+18,18.638679999999997,17.43261,16.98946,16.68218,16.48454,GALAXY,1.2060699999999969,0.44314999999999927,0.3072800000000022,0.19763999999999982
1.23765e+18,18.71119,17.76803,17.34127,16.97126,16.904629999999997,GALAXY,0.9431599999999989,0.42675999999999803,0.3700100000000006,0.06663000000000352
1.23765e+18,19.02009,18.08086,17.56344,17.03533,16.96725,GALAXY,0.9392299999999985,0.5174200000000013,0.5281100000000016,0.06807999999999836
1.23765e+18,18.61901,16.61898,15.62033,15.181270000000001,14.825420000000001,GALAXY,2.000029999999999,0.9986500000000014,0.4390599999999978,0.3558500000000002
1.23765e+18,19.33906,17.456129999999998,16.56289,16.176479999999998,15.872770000000001,GALAXY,1.8829300000000018,0.8932399999999987,0.3864100000000015,0.30370999999999704
1.23765e+18,19.31006,17.29539,16.38456,15.980820000000001,15.66179,GALAXY,2.014669999999999,0.9108300000000007,0.4037399999999991,0.3190300000000015
1.23765e+18,18.45649,16.48686,15.55374,15.122470000000002,14.787070000000002,GALAXY,1.9696299999999987,0.9331200000000006,0.4312699999999978,0.3353999999999999
1.23765e+18,19.4446,17.24888,16.31009,15.86001,15.508029999999998,GALAXY,2.1957200000000014,0.9387900000000009,0.45007999999999804,0.35198000000000285
1.23765e+18,19.59481,17.67408,16.71508,16.27695,15.9529,GALAXY,1.920729999999999,0.9589999999999996,0.438130000000001,0.3240499999999997
1.23765e+18,19.2812,17.29331,16.38724,15.965470000000002,15.65815,GALAXY,1.9878899999999966,0.9060700000000033,0.42176999999999687,0.3073200000000025
1.23765e+18,17.90764,16.43851,15.70643,15.31805,15.10162,GALAXY,1.4691299999999998,0.7320800000000016,0.3883799999999997,0.216429999999999
1.23765e+18,18.19865,17.53902,17.19209,17.11394,17.543020000000002,GALAXY,0.6596299999999999,0.3469300000000004,0.07815000000000083,-0.42908000000000257
1.23765e+18,18.52855,17.39142,16.89078,16.53389,16.420270000000002,GALAXY,1.137129999999999,0.5006400000000006,0.35688999999999993,0.11361999999999739
1.23765e+18,19.520570000000003,18.09818,17.27315,16.81555,16.534010000000002,GALAXY,1.4223900000000036,0.8250299999999982,0.45759999999999934,0.2815399999999997
1.23765e+18,19.191329999999997,18.12356,17.63039,17.36553,17.20291,GALAXY,1.067769999999996,0.4931700000000028,0.26485999999999876,0.16262000000000043
1.23765e+18,19.40052,17.2072,16.1978,15.74831,15.39223,GALAXY,2.19332,1.0093999999999994,0.44949000000000083,0.3560800000000004
1.23765e+18,18.6172,17.15067,16.45727,16.087870000000002,15.862870000000001,GALAXY,1.4665299999999988,0.6934000000000005,0.36939999999999884,0.22500000000000142
1.23765e+18,18.98021,16.95134,15.97384,15.540970000000002,15.19317,GALAXY,2.0288700000000013,0.9774999999999991,0.43286999999999765,0.3478000000000012
1.23765e+18,18.43105,17.00706,16.231460000000002,15.812000000000001,15.55765,GALAXY,1.4239899999999999,0.7755999999999972,0.41946000000000083,0.2543500000000005
1.23765e+18,18.21595,16.905279999999998,16.36994,16.04569,15.87626,GALAXY,1.3106700000000018,0.5353399999999979,0.32424999999999926,0.1694300000000002
1.23765e+18,18.20819,16.61245,15.854560000000001,15.46163,15.18405,GALAXY,1.5957399999999993,0.757889999999998,0.39293000000000156,0.2775800000000004
